asi_id,name,state,region_or_circle,district,location,latitude,longitude,primary_image,image_url,wikimedia_commons_category,protection_status
N-DL-79,Biwi or Dadi-ka-Gumbad-281,Delhi,Delhi,Delhi,Kharera village between Hauz Khas and Qutab road,28.55335,77.20355,Dadi Poti Tomb ka Gumbad 3.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dadi_Poti_Tomb_ka_Gumbad_3.jpg?width=640,Dadi-Poti ka Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-80,Chor Minar No. 289 Vol III,Delhi,Delhi,Delhi,Kharehra (Hauz Khas Enclave),28.54768,77.20562,Tower of Thieves.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Tower_of_Thieves.JPG?width=640,Chor Minar,Centrally Protected Monument of National Importance (ASI)
N-DL-81,Choti Gunti,Delhi,Delhi,Delhi,"Kharehra village Green Park, Delhi",28.55335382831868,77.20130600231847,Chhoti Gumti.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Chhoti_Gumti.JPG?width=640,Choti Gumti,Centrally Protected Monument of National Importance (ASI)
N-DL-82,"Idgah of Kharehra No. 287, Vol III",Delhi,Delhi,Delhi,"Kharehra village, Hauz Khas Enclave",28.5485,77.2051,Idgah Padmani Enclave.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Idgah_Padmani_Enclave.JPG?width=640,Idgah of Kharehra,Centrally Protected Monument of National Importance (ASI)
N-DL-83,Nili Mosque (Neeli Masjid),Delhi,Delhi,Delhi,"Kharehra village, Hauz Khas Enclave",28.55354,77.20705,Neeli Masjid Delhi Pallav-Journo.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Neeli_Masjid_Delhi_Pallav-Journo.jpg?width=640,Nili Masjid,Centrally Protected Monument of National Importance (ASI)
N-DL-84,Sakri Gumti-284,Delhi,Delhi,Delhi,Kharehra village,28.55323,77.20188,Sakri Gumti.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Sakri_Gumti.JPG?width=640,Sakri Gumti,Centrally Protected Monument of National Importance (ASI)
N-DL-85,Khirki Masjid (Khirkee Masjid),Delhi,Delhi,Delhi,Village Khirkee,28.53120,77.21945,Main south entrance.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Main_south_entrance.jpg?width=640,Khirki Masjid,Centrally Protected Monument of National Importance (ASI)
N-DL-86,Satpula-III –216,Delhi,Delhi,Delhi,Village Khirkee,28.53166946,77.22346622,"Satpula from it's ""lake"".jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Satpula_from_it%27s_%22lake%22.jpg?width=640,Satpula,Centrally Protected Monument of National Importance (ASI)
N-DL-87,Tomb of Usuf-Quttal (Yusuf Qattaal's Tomb),Delhi,Delhi,Delhi,"At Khirkee village in field no.81 min, Property of Shamlat deh.",28.53393,77.21904,Tomb of Usuf-Quttal 4.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Usuf-Quttal_4.jpg?width=640,Tomb of Yusuf Qattaal,Centrally Protected Monument of National Importance (ASI)
N-DL-88,Jahaz Mahal,Delhi,Delhi,Delhi,Mehrauli,28.5142,77.1784,Jahaz Mahal on the bank of Hauz-i-Shamsi.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jahaz_Mahal_on_the_bank_of_Hauz-i-Shamsi.jpg?width=640,"Jahaz Mahal, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-89,Hauz-i-Shamsi (Shamsid Tallab) together with platform entrance gates.,Delhi,Delhi,Delhi,Mehrauli,28.5134,77.1774,Tower at the location of prophet's horse's hoop.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tower_at_the_location_of_prophet%27s_horse%27s_hoop.jpg?width=640,Hauz-i-Shamsi,Centrally Protected Monument of National Importance (ASI)
N-DL-90,Moti Masjid,Delhi,Delhi,Delhi,Mehrauli,28.519165,77.180180,"Moti Masjid, Mehrauli, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Moti_Masjid%2C_Mehrauli%2C_Delhi.jpg?width=640,"Moti Mosque, Mehrauli",Centrally Protected Monument of National Importance (ASI)
N-DL-91,Old Palace (Zafar Mahal) of Bahadur Shah II alias Lal Mahal in Mehrauli,Delhi,Delhi,Delhi,Mehrauli,28.51904,77.17972,Zafar_Mahal_Naubat_Khana.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Zafar_Mahal_Naubat_Khana.jpg?width=640,Zafar Mahal (Mehrauli),Centrally Protected Monument of National Importance (ASI)
N-DL-92,Bara Khamba -285,Delhi,Delhi,Delhi,"Kherera village tombs between Hauz Khas, Qutab road",28.5528,77.2022,BaraKhamba new.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/BaraKhamba_new.JPG?width=640,Bara Khamba,Centrally Protected Monument of National Importance (ASI)
N-DL-93,"The Qutab Archaeological area (Qutb complex) as now fenced in, including the Mosque, Iron Pillar, Minar of Qutab-din, unfinished Minar, all colonnads, screen arches, tomb of Altmash, college, buildings of Aluddin, Tomb of Imam Zamin and all carved stones in the above area with gardens, paths and water channels, and all gateways including the Alai-Darwaza, also all graves in the above area. Built 1193 - 1245 A.D.",Delhi,Delhi,Delhi,Mehrauli,28.524468,77.185451,Q Minar.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Q_Minar.jpg?width=640,"Qutb Minar and its monuments, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-94,"Tomb of Adham Khan (Rest House), built 1561 A.D.",Delhi,Delhi,Delhi,Mehrauli,28.5231,77.1820,Adam Khan's Tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Adam_Khan%27s_Tomb.jpg?width=640,Tomb of Adham Khan,Centrally Protected Monument of National Importance (ASI)
N-DL-95,Jamali Kamali Mosque and Tomb of Maulana Jamali Kamali (Jamali Kamboh). Built ~1526 - 1535 A.D.,Delhi,Delhi,Delhi,Mehrauli Archaeological Park,28.5193,77.1870,Jamali Kamali mosque1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jamali_Kamali_mosque1.jpg?width=640,Jamali Kamali mosque and tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-96,Wall mosque,Delhi,Delhi,Delhi,Mehrauli,28.520,77.183,Wall mosque.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_mosque.jpg?width=640,"Wall Mosque, Mehrauli",Centrally Protected Monument of National Importance (ASI)
N-DL-97,Walls of Lal Kot and Qila Rai Pithora's fort from Sohan Gate to Adam Khan's tomb including the ditch where there is an outer wall,Delhi,Delhi,Delhi,"Mehrauli Kh. No. 1783, 1765, 1766, 1767, 1770, 1772, 1773, 1798 &amp; 1764",28.5231,77.1820,Qila Rai Pithora wall.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Qila_Rai_Pithora_wall.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-98,Walls of Lal Kot and Rai Pithora's fort at the point where they meet together,Delhi,Delhi,Delhi,"Near Jamali Kamali's Mosque Mehrauli Kh. No. 1754, Loddho Sarai Kh.No. 86,87",,,Walls of Lal Kot and Rai Pithora's fort at the point where they meet together.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Walls_of_Lal_Kot_and_Rai_Pithora%27s_fort_at_the_point_where_they_meet_together.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-99,Wall of Rai Pithora's fort including gateways and bastions,Delhi,Delhi,Delhi,Mehrauli,28.51957,77.19352,Wall of Rai Pithora.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_of_Rai_Pithora.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-100,"Gates and walls of Mubarakpur, Kotla in village Mubarakpur",Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",,,Gates and walls of Mubarakpur Kotla.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Gates_and_walls_of_Mubarakpur_Kotla.JPG?width=640,Gates and walls of Mubarakpur,Centrally Protected Monument of National Importance (ASI)
N-DL-101,Moti-ki-Masjid (Moth Ki Masjid),Delhi,Delhi,Delhi,Behind South Extension Part II.,28.562501,77.217704,Moth Ki Masjid (3547501703).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Moth_Ki_Masjid_%283547501703%29.jpg?width=640,Moth Ki Masjid,Centrally Protected Monument of National Importance (ASI)
N-DL-102,Inchla Wali Gunti ('''Delisted'''),Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.6322,77.2194,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-103,Kala Gumbad,Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.5701,77.2188,Kala Gumbad at sunset.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Kala_Gumbad_at_sunset.JPG?width=640,Kala Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-104,"Tombs of Bade-Khan, and Mubarakpur Kotla, Kotla",Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.5731,77.2201,Tomb of Bade Khan.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Bade_Khan.jpg?width=640,Bade Khan ka Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-105,"Tombs of Chote Khan, Mubarakpur",Delhi,Delhi,Delhi,Kotla,28.5731,77.2205,Chote Khan ka Gumbad.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Chote_Khan_ka_Gumbad.jpg?width=640,Chote Khan ka Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-106,"Tomb of Mubarak Shah in Mubarakpur, Kotla. Built 1434 A.D.",Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.57267,77.22290,Mubarak Shah's tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mubarak_Shah%27s_tomb.jpg?width=640,Tomb of Mubarak Shah,Centrally Protected Monument of National Importance (ASI)
N-DL-107,Mosque attached to Mubarak shah Tomb,Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.572322,77.222245,Kotla Mubarakpur mosque.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kotla_Mubarakpur_mosque.jpg?width=640,Kotla Mubarakpur mosque,Centrally Protected Monument of National Importance (ASI)
N-DL-108,Tomb of Bhura Khan,Delhi,Delhi,Delhi,"village Mubarakpur, Kotla",28.5723,77.2208,Bhura gumbad.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bhura_gumbad.jpg?width=640,Bhura gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-109,Tin Burji Walla Gumbad,Delhi,Delhi,Delhi,"Mohammed pur village II, 304",28.566101,77.188350,Teen burji gumbad.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Teen_burji_gumbad.jpg?width=640,Tin Burji Walla Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-110,Unnamed tomb,Delhi,Delhi,Delhi,"Mohammed pur village, 305",,,"N-DL-110 - (1d) Unnamed tomb in Mohammed pur village , 305.JPG",https://commons.wikimedia.org/wiki/Special:FilePath/N-DL-110_-_%281d%29_Unnamed_tomb_in_Mohammed_pur_village_%2C_305.JPG?width=640,Unnamed tomb in Mohammedpur village,Centrally Protected Monument of National Importance (ASI)
N-DL-111,Baoli. Built 1451 - 1526 A.D.,Delhi,Delhi,Delhi,Munirka II. 318.,28.56224,77.17501,Boali Munirka.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Boali_Munirka.JPG?width=640,Baoli Munirka,Centrally Protected Monument of National Importance (ASI)
N-DL-112,Munda Gumbad,Delhi,Delhi,Delhi,Munirka,28.56109,77.17878,Munda Gumbad.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Munda_Gumbad.JPG?width=640,Munda Gumbad Munirka,Centrally Protected Monument of National Importance (ASI)
N-DL-113,Unnamed Mosque from 15th century A.D.,Delhi,Delhi,Delhi,Munirka  314.,28.56272,77.17476,Wall Mosque R K Puram.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_Mosque_R_K_Puram.JPG?width=640,Unnamed Mosque Munirka,Centrally Protected Monument of National Importance (ASI)
N-DL-114,Unnamed Tomb (At the center of image),Delhi,Delhi,Delhi,Munirka  313.,28.56273,77.17523,Wazirpur Ka gumbad and Unnamed Tombs.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wazirpur_Ka_gumbad_and_Unnamed_Tombs.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-115,Unnamed Tomb,Delhi,Delhi,Delhi,Munirka  315.,28.56275,77.17486,Unnamed Tomb RK Puram.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Unnamed_Tomb_RK_Puram.jpg?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-116,Unnamed Tomb (At the right of Image),Delhi,Delhi,Delhi,Munirka  316.,28.56276,77.17535,Wazirpur Ka gumbad and Unnamed Tombs.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wazirpur_Ka_gumbad_and_Unnamed_Tombs.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-117,Unnamed Tomb (Small tomb on right),Delhi,Delhi,Delhi,Munirka  317.,28.56266,77.17515,Wazirpur ka Gumbad.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wazirpur_ka_Gumbad.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-118,i Unnamed Mosque<br> ii Unnamed Tomb<br> (At the left of Image),Delhi,Delhi,Delhi,Munirka  321&amp;<br>Munirka 322,28.5622,77.17506,Baori Tomb.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Baori_Tomb.JPG?width=640,,Centrally Protected Monument of National Importance (ASI)
N-DL-119,Wajirpur ka Gumbad,Delhi,Delhi,Delhi,Munirka  312.,28.562756,77.175009,Wazirpur ka Gumbad.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Wazirpur_ka_Gumbad.JPG?width=640,Wazirpur ka Gumbad,Centrally Protected Monument of National Importance (ASI)
N-DL-120,The Afsah-walla-ki-Masjid (Assarwala mosque) situated outside the west gate of Humayun's tomb with its dalans and paved court bounded on the east by Humayun's tomb on the west by Abadi Arab Sarai on the north by road and Khasra No. 252 and on the south by Abadi Arab Sarai,Delhi,Delhi,Delhi,Nizammudin,28.5928,77.2478,Afsarwala Mosque Front View.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Afsarwala_Mosque_Front_View.jpg?width=640,Afsah-walla-ki-Masjid,Centrally Protected Monument of National Importance (ASI)
N-DL-121,Bara Khamba (Barakhamba) outside north entrance to shrine,Delhi,Delhi,Delhi,Nizammudin,28.5925,77.2425,Barakhamba Monument.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Barakhamba_Monument.JPG?width=640,Barakhamba Monument Nizammudin,Centrally Protected Monument of National Importance (ASI)
N-DL-122,Bara Pulah bridge near Nizammudin. Built 1621-1622 A.D.,Delhi,Delhi,Delhi,South of Nizammudin,28.5840,77.2533,Barahpulla (3544950003).jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Barahpulla_%283544950003%29.jpg?width=640,Barah Pullah Bridge,Centrally Protected Monument of National Importance (ASI)
N-DL-123,Chausath Khamba and tomb of Mirza Nizammudin Aziz-ka-Kokaltash (son of Ataga Khan),Delhi,Delhi,Delhi,Nizammudin,28.5912,77.2430,Chaunsath_Khamba_06.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Chaunsath_Khamba_06.jpg?width=640,Chausath Khamba,Centrally Protected Monument of National Importance (ASI)
N-DL-124,Grave of Jahanara Begum,Delhi,Delhi,Delhi,Nizammudin,28.5912,77.2419,Jahanara Begum's Tomb- Hazrat Nizamuddin Dargah- Delhi-MVIMG 20200318 150326-01.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jahanara_Begum%27s_Tomb-_Hazrat_Nizamuddin_Dargah-_Delhi-MVIMG_20200318_150326-01.jpg?width=640,Grave of Jahanara Begum,Centrally Protected Monument of National Importance (ASI)
N-DL-125,Grave of Mohammed Shah,Delhi,Delhi,Delhi,Nizammudin,28.59125,77.24202,"Nizam-oo-deen's Tomb, Delhi,"" by John Edward Saché, c.1860.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Nizam-oo-deen%27s_Tomb%2C_Delhi%2C%22_by_John_Edward_Sach%C3%A9%2C_c.1860.jpg?width=640,Grave of Mohammed Shah Nizammudin,Centrally Protected Monument of National Importance (ASI)
N-DL-126,Grave of Mirza Jahangir,Delhi,Delhi,Delhi,Nizammudin,28.59125,77.24202,Mirza Jahangir Grave Delhi 1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Mirza_Jahangir_Grave_Delhi_1.jpg?width=640,Grave of Mohammed Shah Nizammudin,Centrally Protected Monument of National Importance (ASI)
N-DL-127,"Humayun's tomb, its platforms, garden, enclosure walls and gateways Khasra No. 258 bounded on the east by Khasra No.180&amp;181&amp;244 of Miri Singh and on west by Kh. No. 268&amp;253 on the north by Khasra No. 266, on the south by Kh No. 245 of Miri Singh &amp; Kh. No. 248 &amp; 249 of Sayyed Mohummad",Delhi,Delhi,Delhi,Nizammudin,28.59334,77.250602,"Tomb of Humayun, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Humayun%2C_Delhi.jpg?width=640,"Humayun's Tomb, Delhi",Centrally Protected Monument of National Importance (ASI)
N-DL-128,"Nila Gumbad outside the south corner of the enclosure of Humayun's tomb (Kh. No. 243) bounded on the east by Kh. No. 182, on the west by Humayun's tomb, on the north by Kh. No. 181 &amp; on the south by Kh. No. 244 of Miri Singh",Delhi,Delhi,Delhi,Nizammudin,28.59194,77.25309,"Nila Gumbad or Blue Dome, adjacent to the Humayun's tomb complex, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Nila_Gumbad_or_Blue_Dome%2C_adjacent_to_the_Humayun%27s_tomb_complex%2C_Delhi.jpg?width=640,"Nila Gumbad, Humayun's Tomb Complex",Centrally Protected Monument of National Importance (ASI)
N-DL-129,Nili Chhatri or Subz Burz.,Delhi,Delhi,Delhi,Nizammudin East,28.59317,77.24362,Sabz Burj in Delhi 03-2016.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Sabz_Burj_in_Delhi_03-2016.jpg?width=640,Subz Burz,Centrally Protected Monument of National Importance (ASI)
N-DL-130,Tomb of Afsar-wala immediately near to the south of Afsar-wala-ki-Masjid,Delhi,Delhi,Delhi,Nizammudin,28.5926,77.2479,"Afsarwala tomb, adjoining the Afsarwala mosque, near the Humayun's tomb.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Afsarwala_tomb%2C_adjoining_the_Afsarwala_mosque%2C_near_the_Humayun%27s_tomb.jpg?width=640,"Afsarwala Tomb, Humayun's Tomb",Centrally Protected Monument of National Importance (ASI)
N-DL-131,Tomb of Ataga Khan,Delhi,Delhi,Delhi,Nizamuddin West,28.5915,77.2422,Atgha Khan's tomb.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Atgha_Khan%27s_tomb.jpg?width=640,Tomb of Atgha Khan,Centrally Protected Monument of National Importance (ASI)
N-DL-132,The tomb of Isa Khan Niyazi with its surrounding enclosure walls and turrest garden gateways and mosque (Kh. No. 281 ) bounded on the east by Arab Sarai Kh. No.236 on the west by Kh. No. 283 graveyard of Piare Lal and K.No. 283 of Bddon on the north by Kh. No. 236 of Pandit Brij Vallabh and on the south by Arab Sarai Kh. No. 238.,Delhi,Delhi,Delhi,Nizammudin,28.5922,77.2461,"Isa Khan Niyazi's mausoleum, within Humayun's Tomb complex, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Isa_Khan_Niyazi%27s_mausoleum%2C_within_Humayun%27s_Tomb_complex%2C_Delhi.jpg?width=640,Isa Khan Niyazi's tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-133,Tomb of Khan-i-Khana,Delhi,Delhi,Delhi,Nizammudin,28.587997,77.247791,"Tomb of Abdul Rahim Khan-I-Khana, Delhi.jpg",https://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_Abdul_Rahim_Khan-I-Khana%2C_Delhi.jpg?width=640,Rahim's Tomb,Centrally Protected Monument of National Importance (ASI)
N-DL-134,Tomb with three domes near Rly. Station. Missing.,Delhi,Delhi,Delhi,Nizammudin,,,,,,Centrally Protected Monument of National Importance (ASI)
N-DL-135,"Sikargah Kushak-II -327, built by Feroze Shah Tughlaq between 1321 - 1414 A.D.",Delhi,Delhi,Delhi,Old Kushak Village,28.603309,77.198081,Firoze Shah hunting lounge 3.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Firoze_Shah_hunting_lounge_3.JPG?width=640,Kushak Mahal,Centrally Protected Monument of National Importance (ASI)
N-DL-136,Gateways of Badli-Ki-Sarai,Delhi,Delhi,Delhi,Village Pipalthala,28.71903,77.16767,Badli ki Sarai Gateways.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Badli_ki_Sarai_Gateways.JPG?width=640,Badli-ki-Serai,Centrally Protected Monument of National Importance (ASI)
